Serial No.,Note,baseline_beat,rubato_beat,pauses_beat,accelerando_beat,ritardando_beat,sine_wave_tempo_beat
78,81,71.66666666666667,70.41319444444444,99.16666666666667,69.53404991491385,73.79939392203742,86.70613789451158
79,83,72.5,71.27604166666667,100.0,70.31661855844608,74.68349380362845,87.67830045610842
80,85,73.33333333333333,72.06770833333333,103.33333333333333,71.09745252035076,75.56932755035088,88.63207300806042
81,83,74.16666666666667,72.78472222222223,104.16666666666667,71.87828648225543,76.45516129707329,89.5858455600124
82,76,75.83333333333333,74.43923611111111,105.83333333333333,73.43951164798595,78.227271644307,91.48836026009502
83,83,76.66666666666667,75.18923611111111,106.66666666666667,74.217845328975,79.11560621242538,92.41372582576174
84,81,77.5,76.02430555555556,107.5,74.99617900996405,80.00394078054376,93.33909139142847
85,80,77.91666666666667,76.39409722222221,107.91666666666667,75.38534585045856,80.44810806460295,93.80177417426182
86,81,78.33333333333333,76.83680555555556,108.33333333333333,75.77451269095309,80.89227534866214,94.26445695709518
87,83,79.16666666666667,77.71180555555556,109.16666666666667,76.55272137343798,81.78073487226405,95.18832958866663
88,85,80.0,78.5625,112.5,77.3285550843437,82.67156855005307,96.08383647242805
89,83,80.83333333333333,79.45138888888889,113.33333333333333,78.10438879524945,83.5624022278421,96.97934335618946
90,76,82.5,80.89409722222223,115.0,79.65605621706092,85.34406958342014,98.7703571237123
91,85,83.33333333333333,81.69270833333333,115.83333333333333,80.42958829451742,86.23720575125463,99.6374660199123
92,83,84.16666666666667,82.46006944444444,116.66666666666667,81.20292249398506,87.13053987072199,100.50213346016811
93,76,85.83333333333333,84.27430555555556,118.33333333333333,82.74959089292032,88.91720810965671,102.23146834067971
94,85,86.66666666666667,85.22222222222221,121.66666666666667,83.5209458502753,89.81252145308662,103.07132961295522
95,83,87.5,85.97569444444444,122.5,84.29177995444275,90.7083556449277,103.90466294628855
96,81,89.16666666666667,87.78645833333333,124.16666666666667,85.83344816277761,92.50002402860991,105.57132961295522
97,80,90.0,88.74131944444444,125.0,86.60262046823752,93.39751939878298,106.38383967416301
98,78,90.83333333333333,89.60069444444444,125.83333333333333,87.37095406024316,94.29585316930542,107.18584018423533
99,76,91.25,90.06076388888889,126.25,87.75512085624598,94.74502005456664,107.5868404392715
100,78,91.66666666666667,90.41666666666667,126.66666666666667,88.13928765224881,95.19418693982784,107.98784069430766
101,76,93.33333333333333,91.97569444444444,130.83333333333334,89.67461651351442,96.99219333428847,109.57532975067176
102,68,94.16666666666667,92.828125,131.66666666666669,90.44045051439971,97.89302768706601,110.34649079531735
103,69,94.58333333333333,93.22222222222221,132.08333333333334,90.82336751484237,98.34344486345479,110.73207131764015
104,71,95.0,93.60763888888889,132.5,91.20628451528502,98.79386203984356,111.11765183996295
105,69,95.41666666666667,94.03819444444444,132.91666666666669,91.58920151572768,99.24427921623233,111.50323236228574
106,71,95.83333333333333,94.453125,133.33333333333334,91.97211851617033,99.6946963926211,111.88881288460854
107,69,96.25,94.86458333333334,133.75,92.35503551661299,100.14511356900987,112.27439340693134
108,68,96.66666666666667,95.33506944444444,134.16666666666669,92.73693180803001,100.596551519025,112.64778190775827
109,69,97.08333333333333,95.76909722222221,134.58333333333334,93.11859896068619,101.04821862230321,113.01843342416775
110,68,97.5,96.13020833333333,135.00000000000003,93.50026611334235,101.49988572558141,113.38908494057725
111,69,97.91666666666667,96.515625,135.41666666666669,93.88193326599853,101.9515528288596,113.75973645698673
112,71,98.33333333333333,96.98784722222223,135.83333333333334,94.2636004186547,102.4032199321378,114.13038797339621
113,69,98.75,97.35243055555556,136.25000000000003,94.64526757131088,102.854887035416,114.50103948980569
114,71,99.16666666666667,97.75347222222221,136.66666666666669,95.02693472396705,103.3065541386942,114.87169100621517
115,69,99.58333333333333,98.22395833333334,137.08333333333334,95.40860187662322,103.75822124197241,115.24234252262467
116,68,100.0,98.68576388888889,140.00000000000003,95.78957089012044,104.21058644002878,115.60506362175215
117,69,100.41666666666667,99.109375,140.41666666666669,96.16998764428295,104.66350386231268,115.96151140571628
118,68,100.83333333333333,99.55208333333334,140.83333333333334,96.55040439844548,105.11642128459658,116.31795918968041
119,69,101.25,99.93229166666667,141.25000000000003,96.930821152608,105.56933870688049,116.67440697364454
120,71,101.66666666666667,100.33159722222221,141.66666666666669,97.31123790677053,106.02225612916438,117.03085475760867
121,69,102.08333333333333,100.71701388888889,142.08333333333334,97.69165466093304,106.47517355144828,117.3873025415728
122,71,102.5,101.10416666666667,142.50000000000003,98.07207141509556,106.92809097373218,117.74375032553692
123,69,102.91666666666667,101.56944444444444,142.91666666666669,98.45248816925809,107.38100839601609,118.10019810950105
124,68,103.33333333333333,102.03125,143.33333333333334,98.83253001092196,107.83430076874004,118.45266961179216
125,69,103.75,102.42361111111111,143.75000000000003,99.21169705675567,108.28846802582413,118.79586312351292
126,68,104.16666666666667,102.78819444444444,144.16666666666669,99.59086410258938,108.74263528290824,119.13905663523366
127,69,104.58333333333333,103.18923611111111,144.58333333333334,99.97003114842309,109.19680253999233,119.4822501469544
128,71,105.0,103.64409722222223,145.00000000000003,100.3491981942568,109.65096979707644,119.82544365867514
129,73,105.41666666666667,104.03993055555556,145.41666666666669,100.72836524009053,110.10513705416054,120.16863717039588
130,71,105.83333333333333,104.44270833333333,145.83333333333334,101.10753228592424,110.55930431124463,120.51183068211664
131,73,106.25,104.86979166666667,146.25000000000003,101.48669933175795,111.01347156832874,120.85502419383738
132,75,106.66666666666667,105.33159722222221,149.16666666666669,101.865809081624,111.46769612233753,121.19766335719106
133,76,107.08333333333333,105.70659722222221,149.58333333333334,102.24372603361796,111.92311349414209,121.52876199544858
134,75,107.5,106.17881944444444,150.00000000000003,102.62164298561193,112.37853086594666,121.8598606337061
135,76,107.91666666666667,106.640625,150.41666666666669,102.9995599376059,112.83394823775122,122.19095927196362
136,78,108.33333333333333,107.11111111111111,150.83333333333334,103.37747688959986,113.28936560955579,122.52205791022114
137,76,108.75,107.48958333333333,151.25000000000003,103.75539384159383,113.74478298136034,122.85315654847867
138,78,109.16666666666667,107.85763888888889,151.66666666666669,104.1333107935878,114.20020035316492,123.18425518673618
139,76,109.58333333333333,108.23958333333333,152.08333333333334,104.51122774558175,114.65561772496947,123.5153538249937
140,75,110.0,108.65798611111111,152.50000000000003,104.88914469757572,115.11103509677403,123.84645246325123
141,76,110.41666666666667,109.13020833333333,152.91666666666669,105.26607741373488,115.56743645610759,124.16908863118114
142,75,110.83333333333333,109.53993055555556,153.33333333333334,105.64274454244656,116.02410333588547,124.48944127537186
143,76,111.25,109.97916666666666,153.75000000000003,106.01941167115824,116.48077021566334,124.8097939195626
144,78,111.66666666666667,110.37847222222221,154.16666666666669,106.39607879986991,116.93743709544123,125.13014656375331
145,76,112.08333333333333,110.80381944444444,154.58333333333334,106.77274592858159,117.3941039752191,125.45049920794405
146,78,112.5,111.19270833333334,155.00000000000003,107.14941305729327,117.85077085499698,125.77085185213477
147,76,112.91666666666667,111.66319444444444,155.41666666666669,107.52608018600495,118.30743773477485,126.09120449632549
148,75,113.33333333333333,112.07986111111111,158.33333333333334,107.90274731471662,118.76410461455274,126.41155714051622
149,76,113.75,112.52256944444444,158.75000000000003,108.27874775525417,119.22143843402375,126.72698890239047
150,75,114.16666666666667,112.91145833333334,159.16666666666669,108.65416484363936,119.67935582572629,127.03811489223781
151,76,114.58333333333333,113.35416666666667,159.58333333333334,109.02958193202457,120.13727321742883,127.34924088208514
152,78,115.0,113.78125,160.00000000000003,109.40499902040976,120.59519060913136,127.66036687193248
153,80,115.41666666666667,114.17881944444443,160.41666666666669,109.78041610879495,121.0531080008339,127.97149286177982
154,78,115.83333333333333,114.60416666666667,160.83333333333334,110.15583319718016,121.51102539253644,128.28261885162715
155,80,116.25,114.96006944444443,161.25000000000003,110.53125028556535,121.96894278423898,128.5937448414745
156,81,116.66666666666667,115.39583333333333,161.66666666666669,110.90666737395054,122.42686017594151,128.90487083132183
157,80,117.08333333333333,115.75520833333333,162.08333333333334,111.2817406653034,122.88512125968268,129.21391712845093
158,81,117.5,116.23090277777777,162.50000000000003,111.65590758266191,123.3442884406166,129.5174805993228
159,80,117.91666666666667,116.64756944444444,162.91666666666669,112.0300745000204,123.8034556215505,129.82104407019466
160,78,118.33333333333333,117.04166666666666,163.33333333333334,112.40424141737891,124.26262280248442,130.12460754106652
161,81,118.75,117.44965277777777,163.75000000000003,112.7784083347374,124.72178998341832,130.4281710119384
162,80,119.16666666666667,117.92708333333333,164.16666666666669,113.15257525209591,125.18095716435222,130.73173448281028
163,78,119.58333333333333,118.30902777777777,164.58333333333334,113.52674216945441,125.64012434528614,131.03529795368215
164,80,120.0,118.68923611111111,167.50000000000003,113.90090908681292,126.09929152622004,131.338861424554
165,78,120.83333333333333,119.55034722222223,168.33333333333334,114.6479718680803,127.01889656525384,131.9401135432315
166,76,121.25,119.98437499999999,168.75000000000003,115.020888568931,127.47931359258051,132.23789849961196
167,75,121.66666666666667,120.42534722222221,169.16666666666669,115.39380526978171,127.93973061990718,132.5356834559924
168,73,122.08333333333333,120.79687500000001,169.58333333333334,115.7667219706324,128.40014764723387,132.83346841237287
169,71,122.5,121.24826388888889,170.00000000000003,116.1396386714831,128.86056467456052,133.13125336875333
170,69,122.91666666666667,121.69791666666666,170.41666666666669,116.5125553723338,129.3209817018872,133.42903832513377
171,68,123.33333333333333,122.11631944444444,170.83333333333334,116.88547207318449,129.78139872921386,133.72682328151424
172,69,123.75,122.56076388888889,171.25000000000003,117.2583887740352,130.24181575654055,134.0246082378947
173,68,124.16666666666667,122.9548611111111,171.66666666666669,117.63035263555632,130.7031857934468,134.31941628547918
174,69,124.58333333333333,123.41319444444444,172.08333333333334,118.00201971105678,131.16485266940245,134.61329709917638
175,71,125.0,123.828125,172.50000000000003,118.37368678655723,131.62651954535812,134.90717791287358
176,69,125.41666666666667,124.24652777777777,172.91666666666669,118.74535386205767,132.08818642131376,135.20105872657078
177,71,125.83333333333333,124.63194444444444,173.33333333333334,119.11702093755812,132.5498532972694,135.49493954026798
178,69,126.25,125.08506944444444,173.75000000000003,119.48868801305858,133.01152017322505,135.78882035396518
179,68,126.66666666666667,125.4826388888889,176.66666666666669,119.86035508855902,133.47318704918072,136.08270116766238
180,69,127.08333333333333,125.9045138888889,177.08333333333334,120.23202216405947,133.93485392513637,136.37658198135958
181,68,127.5,126.29861111111111,177.50000000000003,120.60305900096428,134.39715090624267,136.6694709552888
182,69,127.91666666666667,126.69270833333333,177.91666666666669,120.9734760164403,134.8600675775385,136.96138448349583
183,71,128.33333333333334,127.15277777777779,178.33333333333334,121.34389303191632,135.32298424883433,137.25329801170284
184,69,128.75,127.60763888888889,178.75000000000003,121.71431004739235,135.7859009201302,137.54521153990987
185,71,129.16666666666669,127.96527777777779,179.16666666666669,122.08472706286837,136.24881759142602,137.83712506811688
186,69,129.58333333333334,128.43229166666669,179.58333333333334,122.45514407834439,136.71173426272185,138.1290385963239
187,68,130.0,128.82118055555557,180.00000000000003,122.82556109382041,137.17465093401768,138.4209521245309
188,69,130.41666666666669,129.28645833333334,180.41666666666669,123.19597810929643,137.6375676053135,138.71286565273795
189,68,130.83333333333334,129.70833333333334,180.83333333333334,123.56608266062584,138.10079691354179,139.00477918094498
190,69,131.25,130.15972222222223,181.25000000000003,123.93524981951539,138.56496413256744,139.29669270915198
191,71,131.66666666666669,130.59722222222223,181.66666666666669,124.30441697840493,139.0291313515931,139.58860623735902
192,69,132.08333333333334,131.03125000000003,182.08333333333334,124.67358413729448,139.49329857061878,139.88051976556605
193,71,132.5,131.39236111111111,182.50000000000003,125.04275129618402,139.95746578964443,140.17243329377305
194,69,132.91666666666669,131.84895833333334,182.91666666666669,125.41191845507358,140.42163300867009,140.4643468219801
195,68,133.33333333333334,132.21701388888889,185.83333333333334,125.78108561396311,140.88580022769574,140.7562603501871
196,80,135.83333333333334,134.85937500000003,188.33333333333334,127.99109852939,143.67579122688514,142.51559426734417
197,81,136.66666666666669,135.67708333333334,189.16666666666669,128.72693261940606,144.60662471380599,143.10335589473857
198,80,140.00000000000003,139.20486111111111,195.00000000000003,131.66310070423924,148.3371263148356,145.47678615570018
199,78,143.33333333333334,142.04861111111114,198.33333333333334,134.58958682735602,152.07731005005115,147.89072725072808
200,80,146.66666666666669,145.19444444444446,204.16666666666669,137.50639725092088,155.82717296614146,150.35871766885413
201,81,150.00000000000003,148.75868055555557,207.50000000000003,140.41352461039455,159.58671977127509,152.89355130420498
202,80,153.33333333333334,152.19444444444446,213.33333333333334,143.3109737684395,163.35594212914958,155.50696817979525
203,78,156.66666666666669,155.109375,216.66666666666669,146.1987464769687,167.13484046100922,158.20957947276676
204,71,159.16666666666669,157.46180555555557,219.16666666666669,148.35850368338038,169.97508800911248,160.29784471589232
205,78,160.00000000000003,158.3402777777778,222.50000000000003,149.0768377230755,170.92342273333676,161.01074028382058
206,76,160.83333333333334,159.11979166666669,223.33333333333334,149.79517176277065,171.87175745756102,161.72363585174884
207,75,161.25000000000003,159.58854166666669,223.75000000000003,150.15433878261823,172.34592481967314,162.08008363571298
208,76,161.66666666666669,159.95833333333334,224.16666666666669,150.5135058024658,172.82009218178527,162.4365314196771
209,78,162.50000000000003,160.74305555555557,225.00000000000003,151.22941789080986,173.77084833321183,163.17694671921822
210,80,163.33333333333334,161.68055555555557,225.83333333333334,151.94525185169095,174.7216825951933,163.91824975203718
211,78,164.16666666666669,162.58333333333334,226.66666666666669,152.66108581257205,175.67251685717477,164.65955278485617
212,71,165.83333333333334,164.20486111111111,228.33333333333334,154.09064953580344,177.57628956858187,166.1672893437815
213,78,166.66666666666669,164.93402777777777,231.66666666666669,154.80398345882614,178.52962385524947,166.93845038842713
214,76,167.50000000000003,165.84548611111111,232.50000000000003,155.51731738184887,179.4829581419171,167.70961143307272
215,75,167.91666666666669,166.28819444444446,232.91666666666669,155.8739843433602,179.95962528525092,168.0951919553955
216,76,168.33333333333334,166.7152777777778,233.33333333333334,156.23065130487157,180.43629242858472,168.48077247771832
217,78,169.16666666666669,167.58159722222223,234.16666666666669,156.94220410894803,181.3914082610128,169.27390664148044
218,80,170.00000000000003,168.36284722222223,235.00000000000003,157.6530382159058,182.34724296278281,170.07590715155277
219,78,170.83333333333334,169.22048611111111,235.83333333333334,158.36387232286359,183.30307766455283,170.8779076616251
220,71,172.50000000000003,170.78472222222223,237.50000000000003,159.78408195876224,185.21620474292845,172.50018616200532
221,80,173.33333333333334,171.65277777777777,240.83333333333334,160.4924156462624,186.17453831584518,173.33351949533866
222,78,174.16666666666669,172.55034722222223,241.66666666666669,161.2007493337626,187.1328718887619,174.16685282867198
223,76,175.83333333333334,174.45833333333334,243.33333333333334,162.61627616155494,189.05068006684405,175.84781568162202
224,75,176.66666666666669,175.34548611111111,244.16666666666669,163.3221100195581,190.01151453236068,176.71248312187782
225,73,177.50000000000003,176.27604166666669,245.00000000000003,164.02794387756128,190.97234899787728,177.57715056213362
226,71,177.91666666666669,176.6857638888889,245.41666666666669,164.38086080656285,191.4527662306356,178.00948428226152
227,73,178.33333333333334,177.07291666666669,245.83333333333334,164.73377773556444,191.9331834633939,178.44181800238945
228,71,180.00000000000003,178.65625,250.00000000000003,166.1421276692119,193.8581689496948,180.21207939438662
229,71,181.66666666666669,180.56250000000003,251.66666666666669,167.54879527365696,195.78483614298383,182.00309316190945
230,72,183.33333333333334,182.30555555555557,253.33333333333334,168.95246276957525,197.71450450188965,183.82993734771864
231,72,185.00000000000003,184.16493055555557,255.00000000000003,170.35413019314234,199.64617363787337,185.6806684790521
232,73,186.66666666666669,185.86284722222223,259.1666666666667,171.75312060172507,201.5805187735694,187.56181875819934
233,80,187.50000000000003,186.73090277777777,260.0,172.45145437733646,202.54885232961945,188.5155913101513
234,80,188.33333333333334,187.47395833333334,260.8333333333333,173.14978815294785,203.5171858856695,189.4693638621033
235,80,189.16666666666669,188.3107638888889,261.6666666666667,173.84812192855924,204.48551944171956,190.4231364140553
236,80,190.00000000000003,189.25,262.5,174.54410191823882,205.456207769875,191.4018707809006
237,80,190.83333333333334,190.1996527777778,263.3333333333333,175.2399360981704,206.42704196886882,192.38215145486316
238,80,191.66666666666669,191.11458333333334,264.1666666666667,175.935770278102,207.39787616786265,193.36243212882573
239,80,192.50000000000003,192.0451388888889,265.0,176.6316044580336,208.36871036685648,194.3427128027883
240,81,193.33333333333334,192.9652777777778,268.3333333333333,177.32540215268037,209.34158129160852,195.3426992535751
241,81,194.16666666666669,193.703125,269.1666666666667,178.01873629952578,210.3149158188989,196.3471711625137
242,82,195.00000000000003,194.64756944444446,270.0,178.71207044637117,211.28825034618924,197.35164307145226
243,82,195.83333333333334,195.57986111111111,270.8333333333333,179.4054045932166,212.2615848734796,198.35611498039086
244,83,196.66666666666669,196.46701388888889,271.6666666666667,180.09702501408353,213.23663287988268,199.3753172551656
245,83,197.50000000000003,197.2638888888889,272.5,180.78785889202425,214.21246731590892,200.4012802753545
246,84,198.33333333333334,198.21354166666669,273.3333333333333,181.47869276996497,215.18830175193517,201.42724329554343
247,84,199.16666666666669,199.00694444444446,274.1666666666667,182.16952664790566,216.16413618796142,202.45320631573233
248,85,200.00000000000003,199.73784722222223,277.5,182.85896452167137,217.1413661129482,203.48947278825852
249,87,213.75000000000003,215.25520833333334,291.25,194.14910323684452,233.35124301127485,221.05823632590597
250,85,214.16666666666669,215.70486111111111,291.6666666666667,194.4882702426782,233.84540986572492,221.5996571875015
251,87,214.58333333333334,216.18055555555557,292.0833333333333,194.82743724851187,234.339576720175,222.141078049097
252,85,215.00000000000003,216.6388888888889,292.5,195.16660425434554,234.83374357462506,222.6824989106925
253,87,217.08333333333334,218.9513888888889,294.5833333333333,196.86139747641474,237.30561995912566,225.38960321867
254,85,217.50000000000003,219.40277777777783,295.0,197.1993143137294,237.80103734827603,225.9310240802655
255,87,217.91666666666669,219.76041666666666,295.4166666666667,197.53723115104407,238.2964547374264,226.472444941861
256,85,218.33333333333334,220.19097222222226,295.8333333333333,197.87514798835872,238.79187212657675,227.0138658034565
257,87,220.41666666666669,222.48958333333337,297.9166666666667,199.56401339391837,241.26967780671765,229.71983886063504
258,85,220.83333333333334,222.8732638888889,298.3333333333333,199.9006801772962,241.76634516871863,230.2592923295366
259,87,221.25000000000003,223.30034722222226,298.75,200.23734696067402,242.2630125307196,230.7987457984382
260,85,221.66666666666669,223.76562500000003,299.1666666666667,200.57401374405183,242.75967989272058,231.33819926733977
261,87,222.08333333333334,224.21354166666666,299.5833333333333,200.91068052742966,243.25634725472153,231.87765273624137
262,85,222.50000000000003,224.60416666666666,300.0,201.24734731080747,243.7530146167225,232.41710620514297
263,87,222.91666666666669,225.06597222222223,300.4166666666667,201.58401409418528,244.2496819787235,232.95655967404454
264,85,223.33333333333334,225.48958333333334,300.8333333333333,201.92068087756311,244.74634934072446,233.49601314294614
265,80,226.66666666666669,229.03125,306.6666666666667,204.60487048197623,248.7288293468453,237.7830790165184
266,80,227.50000000000003,229.80208333333334,307.5,205.27437627046427,249.7259916191202,238.8480386497386
267,80,228.33333333333334,230.7118055555556,308.3333333333333,205.94271020752595,250.72432639671118,239.90758067329435
268,78,229.16666666666669,231.54861111111114,309.1666666666667,206.6110441445876,251.72266117430215,240.9671226968501
269,80,229.58333333333334,232.00868055555557,309.5833333333333,206.94521111311843,252.22182856309763,241.49689370862797
270,81,230.00000000000003,232.36458333333334,310.0,207.27937808164924,252.72099595189314,242.02666472040585
271,81,232.50000000000003,234.8246527777778,312.5,209.27837466841356,255.72200529733914,245.16895913921667
272,80,232.91666666666669,235.27777777777777,312.9166666666667,209.61129163359578,256.22242264540745,245.6911676215535
273,78,233.33333333333334,235.66319444444449,315.8333333333333,209.944208598778,256.7228399934757,246.2133761038903
274,78,234.16666666666669,236.44965277777777,316.6666666666667,210.60935506926577,257.7243622967767,247.25271823383065
275,78,235.00000000000003,237.34895833333337,317.5,211.2726891455333,258.727697382602,248.27868125401955
