Serial No.,Note,baseline_beat,rubato_beat,pauses_beat,accelerando_beat,ritardando_beat,sine_wave_tempo_beat
171,76,378.33333333333337,377.4375,453.33333333333337,,,
172,74,379.1666666666667,378.37152777777777,454.1666666666667,,,
173,71,380.0,379.09722222222223,457.5,,,
174,74,380.83333333333337,379.97743055555554,458.33333333333337,,,
175,77,381.6666666666667,380.7708333333333,459.1666666666667,,,
176,76,386.6666666666667,385.49131944444446,464.1666666666667,,,
177,77,386.9010416666667,385.7447916666667,464.4010416666667,,,
178,76,387.1423611111111,385.96006944444446,464.6423611111111,,,
179,77,387.36284722222223,386.19270833333337,464.86284722222223,,,
180,76,387.58506944444446,386.4166666666667,465.08506944444446,,,
181,77,387.80555555555554,386.62152777777777,465.30555555555554,,,
182,76,388.0138888888889,386.828125,465.5138888888889,,,
183,77,388.21006944444446,387.00694444444446,465.71006944444446,,,
184,76,388.41840277777777,387.22569444444446,465.91840277777777,,,
185,77,388.6388888888889,387.45833333333337,466.1388888888889,,,
186,76,388.75,387.5763888888889,466.25,,,
187,74,389.1666666666667,388.0138888888889,466.6666666666667,,,
188,76,389.58333333333337,388.3888888888889,467.08333333333337,,,
189,74,390.0,388.75868055555554,467.5,,,
190,74,413.33333333333337,410.48090277777777,490.8333333333333,,,
191,76,415.0,412.265625,492.5,,,
192,77,416.6666666666667,414.16319444444446,494.1666666666667,,,
193,79,418.33333333333337,416.05034722222223,495.8333333333333,,,
194,81,420.0,417.8489583333333,500.0,,,
195,77,421.6666666666667,419.74131944444446,501.6666666666667,,,
196,76,423.33333333333337,421.38194444444446,503.3333333333333,,,
197,74,425.0,423.10416666666663,505.0,,,
198,76,430.0,428.28645833333337,510.0,,,
199,79,435.0,433.11631944444446,515.0,,,
200,77,436.6666666666667,434.71180555555554,516.6666666666666,,,
201,74,438.33333333333337,436.2170138888889,518.3333333333334,,,
202,72,440.0,437.67708333333337,522.5,,,
203,62,443.33333333333337,441.1423611111111,525.8333333333334,,,
204,64,445.0,442.7291666666667,527.5,,,
205,65,446.6666666666667,444.6354166666667,531.6666666666666,,,
206,67,448.33333333333337,446.1979166666667,533.3333333333334,,,
207,69,450.0,447.9357638888889,535.0,,,
208,65,451.6666666666667,449.4357638888889,536.6666666666666,,,
209,64,453.33333333333337,451.3142361111111,540.8333333333334,,,
210,62,455.0,452.83333333333337,542.5,,,
211,65,458.33333333333337,456.2986111111111,545.8333333333334,,,
212,64,459.1666666666667,457.2291666666667,546.6666666666666,,,
213,62,460.0,458.1215277777778,550.0,,,
214,62,463.33333333333337,461.31597222222223,553.3333333333334,,,
215,61,465.0,463.2291666666667,555.0,,,
216,62,466.6666666666667,464.91145833333337,559.1666666666666,,,
217,64,468.33333333333337,466.80729166666663,560.8333333333334,,,
218,67,470.0,468.38020833333337,562.5,,,
219,65,471.6666666666667,470.05381944444446,564.1666666666666,,,
220,62,473.33333333333337,471.69270833333337,568.3333333333334,,,
221,60,475.0,473.17708333333337,570.0,,,
222,64,478.33333333333337,476.9045138888889,573.3333333333334,,,
223,62,479.1666666666667,477.7204861111111,574.1666666666666,,,
224,60,480.0,478.58159722222223,577.5,,,
225,60,483.3333333333333,481.90625,580.8333333333334,,,
226,70,485.0,483.75347222222223,582.5,,,
227,70,493.3333333333333,492.6388888888889,593.3333333333334,,,
228,79,495.0,494.4322916666667,595.0,,,
229,82,503.3333333333333,503.25694444444446,603.3333333333334,,,
230,81,504.1666666666667,504.1545138888889,604.1666666666667,,,
231,77,505.0,504.93402777777777,605.0,,,
232,76,505.8333333333333,505.78472222222223,605.8333333333334,,,
233,79,506.6666666666667,506.6197916666667,609.1666666666666,,,
234,76,507.5,507.56597222222223,610.0,,,
235,74,508.3333333333333,508.28993055555554,610.8333333333334,,,
236,72,509.1666666666667,509.07118055555554,611.6666666666666,,,
237,74,510.0,509.80381944444446,612.5,,,
238,70,510.8333333333333,510.6423611111111,613.3333333333334,,,
239,69,511.6666666666667,511.4322916666667,614.1666666666666,,,
240,67,512.5,512.2378472222222,615.0,,,
241,70,513.3333333333334,512.984375,618.3333333333334,,,
242,67,514.1666666666666,513.8177083333334,619.1666666666666,,,
243,65,515.0,514.6788194444445,620.0,,,
244,64,515.8333333333334,515.4965277777778,620.8333333333334,,,
245,67,516.6666666666666,516.2447916666666,621.6666666666666,,,
246,66,517.5,517.1076388888889,622.5,,,
247,69,518.3333333333334,517.9635416666666,623.3333333333334,,,
248,67,519.1666666666666,518.765625,624.1666666666666,,,
249,70,520.0,519.703125,627.5,,,
250,69,520.8333333333334,520.6458333333334,628.3333333333334,,,
251,72,521.6666666666666,521.5729166666666,629.1666666666666,,,
252,70,522.5,522.3923611111111,630.0,,,
253,74,523.3333333333334,523.1371527777778,630.8333333333334,,,
254,70,524.1666666666666,524.078125,631.6666666666666,,,
255,68,525.0,524.8315972222222,632.5,,,
256,69,528.3333333333334,528.5086805555555,635.8333333333334,,,
257,70,530.0,530.3472222222222,637.5,,,
258,69,533.3333333333334,533.6805555555555,643.3333333333334,,,
259,68,535.0,535.2881944444445,645.0,,,
260,69,538.3333333333334,538.1649305555555,648.3333333333334,,,
261,70,540.0,539.9791666666666,652.5,,,
262,69,543.3333333333334,543.6041666666666,655.8333333333334,,,
263,80,545.0,545.1180555555555,657.5,,,
264,81,548.3333333333334,548.1041666666666,660.8333333333334,,,
265,83,550.0,549.9166666666666,662.5,,,
266,84,553.3333333333334,553.4583333333334,668.3333333333334,,,
267,72,555.0,555.0052083333334,670.0,,,
268,76,558.3333333333334,558.515625,673.3333333333334,,,
269,74,559.1666666666666,559.4583333333334,674.1666666666666,,,
270,72,560.0,560.3993055555555,677.5,,,
271,77,563.3333333333334,563.3541666666666,680.8333333333334,,,
272,76,563.75,563.7986111111111,681.25,,,
273,74,564.1666666666666,564.2135416666666,681.6666666666666,,,
274,76,564.5833333333334,564.5972222222222,682.0833333333334,,,
275,79,565.0,565.0381944444445,682.5,,,
276,81,568.3333333333334,568.4131944444445,688.3333333333334,,,
277,79,568.75,568.8107638888889,688.75,,,
278,78,569.1666666666666,569.2135416666666,689.1666666666666,,,
279,79,569.5833333333334,569.5868055555555,689.5833333333334,,,
280,84,570.0,570.0243055555555,690.0,,,
281,86,573.3333333333334,573.25,693.3333333333334,,,
282,84,573.75,573.7256944444445,693.75,,,
283,83,574.1666666666666,574.1788194444445,694.1666666666666,,,
284,84,574.5833333333334,574.5399305555555,694.5833333333334,,,
285,88,575.0,574.9809027777778,695.0,,,
286,88,576.6666666666666,576.5329861111111,696.6666666666666,,,
287,88,578.3333333333334,578.2934027777778,698.3333333333334,,,
288,88,580.0,579.8958333333334,700.0,,,
289,87,581.6666666666666,581.3159722222222,701.6666666666666,,,
290,86,583.3333333333334,582.8385416666666,703.3333333333334,,,
291,84,585.0,584.5034722222222,705.0,,,
292,86,588.3333333333334,588.0434027777778,710.8333333333334,,,
293,84,588.75,588.4201388888889,711.25,,,
294,83,589.1666666666666,588.7951388888889,711.6666666666666,,,
295,84,589.5833333333334,589.1736111111111,712.0833333333334,,,
296,86,590.0,589.6006944444445,712.5,,,
297,79,595.0,594.5416666666666,717.5,,,
298,81,596.6666666666666,596.1961805555555,719.1666666666666,,,
299,83,598.3333333333334,597.8298611111111,720.8333333333334,,,
300,84,600.0,599.2795138888889,722.5,,,
301,60,603.3333333333334,602.6631944444445,725.8333333333334,,,
302,70,605.0,604.2517361111112,727.5,,,
303,70,613.3333333333334,612.8697916666666,738.3333333333334,,,
304,79,615.0,614.6701388888889,740.0,,,
305,82,623.3333333333334,622.5,748.3333333333334,,,
306,81,624.1666666666666,623.3072916666666,749.1666666666666,,,
307,77,625.0,624.0347222222222,750.0,,,
308,76,625.8333333333334,624.8333333333334,750.8333333333334,,,
309,79,626.6666666666666,625.5798611111111,754.1666666666666,,,
310,76,627.5,626.328125,755.0,,,
311,74,628.3333333333334,627.1579861111111,755.8333333333334,,,
312,72,629.1666666666666,627.8958333333334,756.6666666666666,,,
313,74,630.0,628.8472222222222,757.5,,,
314,70,630.8333333333334,629.7673611111111,758.3333333333334,,,
315,69,631.6666666666666,630.609375,759.1666666666666,,,
316,67,632.5,631.5173611111111,760.0,,,
317,70,633.3333333333334,632.2708333333334,763.3333333333334,,,
318,67,634.1666666666666,633.0295138888889,764.1666666666666,,,
319,65,635.0,633.890625,765.0,,,
320,64,635.8333333333334,634.7864583333334,765.8333333333334,,,
321,67,636.6666666666666,635.59375,766.6666666666666,,,
322,66,637.5,636.4270833333334,767.5,,,
323,69,638.3333333333334,637.2673611111111,768.3333333333334,,,
324,67,639.1666666666666,638.1979166666666,769.1666666666666,,,
325,70,640.0,638.9131944444445,772.5,,,
326,69,640.8333333333334,639.6614583333334,773.3333333333334,,,
327,72,641.6666666666666,640.5121527777778,774.1666666666666,,,
328,70,642.5,641.4045138888889,775.0,,,
329,74,643.3333333333334,642.1319444444445,775.8333333333334,,,
330,70,644.1666666666666,642.9930555555555,776.6666666666666,,,
331,68,645.0,643.7951388888889,777.5,,,
332,69,648.3333333333334,646.7100694444445,780.8333333333334,,,
333,70,650.0,648.3038194444445,782.5,,,
334,69,653.3333333333334,652.0902777777778,788.3333333333334,,,
335,68,655.0,653.8246527777778,790.0,,,
336,69,658.3333333333334,657.40625,793.3333333333334,,,
337,70,660.0,659.0902777777778,797.5,,,
338,69,663.3333333333334,662.6701388888889,800.8333333333334,,,
339,80,665.0,664.328125,802.5,,,
340,81,668.3333333333334,667.2534722222222,805.8333333333334,,,
341,83,670.0,669.0173611111111,807.5,,,
342,84,673.3333333333334,672.1458333333334,813.3333333333334,,,
343,72,675.0,673.6336805555555,815.0,,,
344,76,678.3333333333334,676.8680555555555,818.3333333333334,,,
345,74,679.1666666666666,677.796875,819.1666666666666,,,
346,72,680.0,678.6180555555555,822.5,,,
347,77,683.3333333333334,681.5555555555555,825.8333333333334,,,
348,76,683.75,682.0225694444445,826.25,,,
349,74,684.1666666666666,682.4461805555555,826.6666666666666,,,
350,76,684.5833333333334,682.8159722222222,827.0833333333334,,,
351,79,685.0,683.2534722222222,827.5,,,
352,81,688.3333333333334,686.7951388888889,833.3333333333334,,,
353,79,688.75,687.2395833333334,833.75,,,
354,78,689.1666666666666,687.6979166666666,834.1666666666666,,,
355,79,689.5833333333334,688.1631944444445,834.5833333333334,,,
356,84,690.0,688.5277777777778,835.0,,,
357,86,693.3333333333334,692.0815972222222,838.3333333333334,,,
358,84,693.75,692.5243055555555,838.75,,,
359,83,694.1666666666666,692.9826388888889,839.1666666666666,,,
360,84,694.5833333333334,693.390625,839.5833333333334,,,
361,88,695.0,693.8454861111111,840.0,,,
362,88,696.6666666666666,695.3020833333334,841.6666666666666,,,
363,88,698.3333333333334,697.1024305555555,843.3333333333334,,,
364,88,700.0,698.6180555555555,845.0,,,
365,87,701.6666666666666,700.3107638888889,846.6666666666666,,,
366,86,703.3333333333334,701.7361111111111,848.3333333333334,,,
367,84,705.0,703.3177083333334,850.0,,,
368,86,708.3333333333334,706.5746527777778,855.8333333333334,,,
369,84,708.75,707.0208333333334,856.25,,,
370,83,709.1666666666666,707.4583333333334,856.6666666666667,,,
371,84,709.5833333333334,707.8732638888889,857.0833333333334,,,
372,86,710.0,708.3159722222222,857.5,,,
373,79,715.0,712.9461805555555,862.5,,,
374,81,716.6666666666666,714.6128472222222,864.1666666666667,,,
375,83,718.3333333333334,716.3993055555555,865.8333333333334,,,
376,84,720.0,718.1111111111111,867.5,,,
377,75,726.6666666666666,725.2222222222222,874.1666666666667,,,
378,74,728.3333333333334,727.0260416666666,875.8333333333334,,,
379,78,730.0,728.7118055555555,877.5,,,
380,79,731.6666666666666,730.4913194444445,879.1666666666667,,,
381,80,736.6666666666666,735.1371527777778,886.6666666666667,,,
382,79,738.3333333333334,736.7118055555555,888.3333333333334,,,
383,83,740.0,738.3506944444445,892.5,,,
384,84,741.6666666666666,739.7777777777778,894.1666666666667,,,
385,73,746.6666666666666,745.1805555555555,899.1666666666667,,,
386,72,748.3333333333334,747.0295138888889,900.8333333333334,,,
387,76,750.0,748.6510416666666,902.5,,,
388,77,751.6666666666666,750.3732638888889,904.1666666666667,,,
389,78,756.6666666666666,755.1822916666666,911.6666666666667,,,
390,77,758.3333333333334,756.7204861111111,913.3333333333334,,,
391,81,760.0,758.25,917.5,,,
392,82,761.6666666666666,759.890625,919.1666666666667,,,
393,70,766.6666666666666,765.2569444444445,924.1666666666667,,,
394,70,768.3333333333334,766.9774305555555,925.8333333333334,,,
395,82,770.0,768.6440972222222,927.5,,,
396,70,773.3333333333334,772.28125,933.3333333333334,,,
397,69,775.8333333333334,774.5503472222222,935.8333333333334,,,
398,81,776.6666666666666,775.4635416666666,936.6666666666666,,,
399,77,777.5,776.3454861111111,937.5,,,
400,76,778.3333333333334,777.1059027777778,938.3333333333334,,,
401,74,779.1666666666666,777.9184027777778,939.1666666666666,,,
402,77,780.0,778.8020833333334,942.5,,,
403,74,780.8333333333334,779.6493055555555,943.3333333333334,,,
404,72,781.6666666666666,780.3993055555555,944.1666666666666,,,
405,71,782.5,781.1736111111111,945.0,,,
406,74,783.3333333333334,781.9236111111111,945.8333333333334,,,
407,71,784.1666666666666,782.7777777777778,946.6666666666666,,,
408,69,785.0,783.7118055555555,947.5,,,
409,67,785.8333333333334,784.5104166666666,948.3333333333334,,,
410,72,786.6666666666666,785.3576388888889,951.6666666666666,,,
411,71,787.5,786.078125,952.5,,,
412,74,788.3333333333334,786.9809027777778,953.3333333333334,,,
413,73,789.1666666666666,787.8003472222222,954.1666666666666,,,
414,76,790.0,788.7170138888889,955.0,,,
415,74,790.8333333333334,789.5190972222222,955.8333333333334,,,
416,77,791.6666666666666,790.3888888888889,956.6666666666666,,,
417,76,792.5,791.1076388888889,957.5,,,
418,79,793.3333333333334,791.8611111111111,960.8333333333334,,,
419,77,794.1666666666666,792.5711805555555,961.6666666666666,,,
420,80,796.6666666666666,795.3732638888889,964.1666666666666,,,
421,79,798.3333333333334,797.1319444444445,965.8333333333334,,,
422,83,801.6666666666666,800.4427083333334,971.6666666666666,,,
423,84,803.3333333333334,802.1840277777778,973.3333333333334,,,
424,60,813.3333333333334,813.2795138888889,983.3333333333334,,,
425,70,815.0,814.8524305555555,985.0,,,
426,70,823.3333333333334,824.2465277777778,993.3333333333334,,,
427,79,825.0,826.1579861111111,995.0,,,
428,82,833.3333333333334,833.7256944444445,1005.8333333333334,,,
429,79,834.1666666666666,834.6302083333334,1006.6666666666666,,,
430,77,835.0,835.5243055555555,1007.5,,,
431,76,835.8333333333334,836.3003472222222,1008.3333333333334,,,
432,79,836.6666666666666,837.0694444444445,1009.1666666666666,,,
433,76,837.5,837.8211805555555,1010.0,,,
434,74,838.3333333333334,838.6371527777778,1010.8333333333334,,,
435,72,839.1666666666666,839.46875,1011.6666666666666,,,
436,74,840.0,840.3732638888889,1015.0,,,
437,70,840.8333333333334,841.1145833333334,1015.8333333333334,,,
438,69,841.6666666666666,841.8559027777778,1016.6666666666666,,,
439,67,842.5,842.65625,1017.5,,,
440,72,843.3333333333334,843.4010416666667,1018.3333333333334,,,
441,70,844.1666666666666,844.1961805555555,1019.1666666666666,,,
442,70,845.0,844.9704861111111,1020.0,,,
443,69,845.8333333333334,845.8090277777778,1020.8333333333334,,,
444,72,846.6666666666666,846.7413194444445,1024.1666666666667,,,
445,70,847.5,847.6024305555555,1025.0,,,
446,74,848.3333333333334,848.4045138888889,1025.8333333333333,,,
447,72,849.1666666666666,849.2743055555555,1026.6666666666667,,,
448,75,850.0,850.1944444444445,1027.5,,,
449,74,850.8333333333334,851.0,1028.3333333333333,,,
450,77,851.6666666666666,851.8211805555555,1029.1666666666667,,,
451,75,852.5,852.5746527777778,1030.0,,,
452,79,853.3333333333334,853.5121527777778,1033.3333333333333,,,
453,75,854.1666666666667,854.4340277777778,1034.1666666666667,,,
454,73,855.0,855.2430555555555,1035.0,,,
455,74,858.3333333333334,858.3680555555555,1038.3333333333333,,,
456,75,860.0,860.0104166666666,1042.5,,,
457,74,863.3333333333334,862.9201388888889,1045.8333333333333,,,
458,73,865.0,864.3802083333334,1047.5,,,
459,74,868.3333333333334,867.3003472222222,1050.8333333333333,,,
460,75,870.0,868.75,1052.5,,,
461,74,873.3333333333334,872.1076388888889,1058.3333333333333,,,
462,85,875.0,873.9479166666667,1060.0,,,
463,86,878.3333333333334,877.2291666666667,1063.3333333333333,,,
464,88,880.0,878.9045138888889,1067.5,,,
465,89,883.3333333333334,882.1197916666666,1070.8333333333333,,,
466,77,885.0,883.7934027777778,1072.5,,,
467,81,888.3333333333334,887.0069444444445,1075.8333333333333,,,
468,79,889.1666666666667,887.7847222222222,1076.6666666666667,,,
469,77,890.0,888.6180555555555,1077.5,,,
470,70,893.3333333333334,891.9270833333334,1080.8333333333333,,,
471,69,893.75,892.3854166666667,1081.25,,,
472,67,894.1666666666667,892.7829861111111,1081.6666666666667,,,
473,69,894.5833333333334,893.1996527777778,1082.0833333333333,,,
474,72,895.0,893.6041666666666,1082.5,,,
475,74,898.3333333333334,897.1423611111111,1085.8333333333333,,,
476,72,898.75,897.6006944444445,1086.25,,,
477,71,899.1666666666667,898.0677083333334,1086.6666666666667,,,
478,72,899.5833333333334,898.5,1087.0833333333333,,,
479,77,900.0,898.8732638888889,1090.0,,,
480,79,903.3333333333334,902.1180555555555,1093.3333333333333,,,
481,77,903.75,902.5434027777778,1093.75,,,
482,76,904.1666666666667,902.921875,1094.1666666666667,,,
483,77,904.5833333333334,903.3454861111111,1094.5833333333333,,,
484,81,905.0,903.7239583333334,1095.0,,,
485,81,906.6666666666667,905.1840277777778,1099.1666666666667,,,
