Serial No.,Note,baseline_beat,rubato_beat,pauses_beat,accelerando_beat,ritardando_beat,sine_wave_tempo_beat
23,76,62.86685107609649,62.48032216450058,95.06694552970689,62.45498260308794,63.27885283598391,67.88060556694813
24,72,64.4001889072208,63.799631590030444,96.6002833608312,63.96532391001648,64.83519555510141,69.68433134291097
25,81,67.46686456946941,66.87589061372358,99.6669590230798,66.98600652387356,67.94788099333638,73.29178289483662
26,77,73.60021589396662,72.72174109488499,110.40032384094994,73.0190001580919,74.18161146649433,80.58762930884079
27,70,76.66689155621523,75.65424969691021,113.46699950319855,76.03047689593984,77.30348958837244,84.2840906863641
28,74,78.20022938733953,77.36967139548054,115.00033733432285,77.53621526486381,78.8644286493115,86.13232137512574
29,77,79.73356721846385,79.09148200168053,116.53367516544715,79.04195363378778,80.42536771025057,87.98055206388739
30,74,81.26690504958815,80.49704168021115,118.06701299657146,80.54769200271176,81.98630677118963,89.82878275264903
31,70,82.80024288071245,81.99524051937219,119.60035082769576,82.05287484016037,83.54780155205749,91.6817917752865
32,79,85.86691854296106,85.21524996473323,127.26703998331729,85.0551565742783,86.67887779689514,95.45734281696103
33,76,92.00026986745829,91.1409617912657,133.40039130781452,91.05972004251416,92.94103028657041,103.0084449003101
34,69,95.06694552970689,93.97763677884566,136.46706697006312,94.0600464079285,96.07406220656844,106.79842732275249
35,73,96.6002833608312,95.4534744413028,138.00040480118741,95.55658640744961,97.64420191759993,108.7201590336318
36,76,98.1336211919555,96.90695092705606,144.13375612568464,97.05312640697072,99.21434162863142,110.64189074451112
37,73,99.6669590230798,98.34445514373509,145.66709395680894,98.54966640649182,100.7844813396629,112.56362245539042
38,69,101.20029685420411,99.75320927608055,147.20043178793324,100.04620640601293,102.35462105069439,114.48535416626973
39,77,104.26697251645271,102.76238476966199,150.26710745018187,103.03928640505515,105.49490047275737,118.32881758802834
40,76,110.40032384094994,108.88934718652953,161.000472268052,109.01290328615033,111.78800106701125,126.09163710992581
41,77,111.93366167207424,110.540879808803,167.13382359254922,110.50484382336828,113.36273973912861,128.04119806879788
42,76,113.46699950319855,112.27546823026236,168.66716142367352,111.99678436058623,114.93747841124598,129.99075902766992
43,74,115.00033733432285,113.77047261560857,170.20049925479782,113.48872489780418,116.51221708336334,131.940319986542
44,73,116.53367516544715,115.14408775599075,171.73383708592212,114.98066543502213,118.0869557554807,133.88988094541406
45,77,119.60035082769576,117.83381786808796,174.80051274817072,117.95980044113229,121.24117791967528,137.8109383056379
46,76,122.66702648994438,120.60660377937108,182.46720190379224,120.93447701942132,124.39985733898365,141.75260168758507
47,77,124.20036432106868,122.02174681934622,188.60055322828947,122.42181530856583,125.97919704863784,143.72343337855867
48,76,125.73370215219298,123.66050162636031,190.13389105941377,123.90915359771034,127.55853675829204,145.69426506953226
49,74,127.26703998331729,125.42064567833843,191.66722889053807,125.39649188685486,129.13787646794623,147.66509676050586
50,69,128.8003778144416,126.88051107172137,193.2005667216624,126.88383017599936,130.7172161776004,149.63592845147943
51,74,131.8670534766902,130.03024253315587,196.267242383911,129.8523729882503,133.8820328150531,153.5967473934888
52,73,134.93372913893882,133.06497365725608,203.93393153953252,132.81784891748217,137.04991806157793,157.5671441155293
53,74,136.46706697006312,134.56636695023195,210.06728286402975,134.30058688209812,138.63386068484033,159.5523424765495
54,76,138.00040480118741,136.21151066487573,211.60062069515405,135.78332484671407,140.21780330810276,161.53754083756976
55,74,139.53374263231171,137.72248731929614,213.13395852627835,137.26606281133,141.80174593136516,163.52273919859
56,74,141.06708046343604,139.1472137207158,214.66729635740265,138.74880077594594,143.3856885546276,165.5079375596102
57,62,147.20043178793324,145.32848185243566,225.40066117527277,144.6630267765587,149.73818987378587,173.4750604990068
58,65,153.33378311243047,152.27322444590283,231.53401249977,150.5755859391038,156.09235852613023,181.4448073399984
59,69,159.4671344369277,157.71018483876443,242.26737731764013,156.47002245848128,162.4646330022252,189.41455418098997
60,74,165.6004857614249,163.734924733557,248.40072864213735,162.3630689489812,168.83829732474692,197.38255175425155
61,76,168.66716142367352,166.469377199062,251.46740430438595,165.30094462983388,172.03377763739272,201.35294847629203
62,77,170.20049925479782,168.1145209137058,253.00074213551028,166.76988247026023,173.6315177937156,203.33814683731225
63,79,171.73383708592212,169.64146983720042,259.1340934600075,168.23882031068658,175.22925795003852,205.32334519833248
64,77,173.26717491704642,171.19397439121377,265.26744478450473,169.70775815111293,176.8269981063614,207.30854355935273
65,76,174.80051274817072,172.58036734685533,266.80078261562903,171.17669599153928,178.42473826268431,209.29374192037295
66,74,176.33385057929505,173.8932878647555,268.33412044675333,172.6456338319656,180.0224784190072,211.27894028139318
67,73,177.86718841041935,175.43620905732436,269.86745827787763,174.1120614465929,181.6227283036124,213.25629683501296
68,81,184.00053973491657,181.22775382363344,280.6008230957477,179.96941726045785,188.03208083082012,221.13962359890732
69,74,187.06721539716517,184.19540141762192,283.6674987579964,182.89809516739032,191.23675709442398,225.08128698085451
70,77,188.60055322828947,185.73832261019078,285.2008365891207,184.36243412085656,192.83909522622588,227.05211867182808
71,81,190.13389105941377,187.1215211120175,286.734174420245,185.822872646482,194.44533704561124,229.00491455454062
72,77,191.66722889053807,188.83055390295812,288.2675122513693,187.28261158676995,196.05227903500543,230.95447551341266
73,74,193.2005667216624,190.1370855132286,289.8008500824936,188.74235052705785,197.6592210243996,232.90403647228473
74,82,196.267242383911,192.7565376413993,297.4675392381151,191.6618284076337,200.87310500318796,236.80315839002887
75,79,202.40059370840822,198.7876664438216,303.60089056261234,197.4954836088507,207.30617165026663,244.56934061272545
76,72,205.46726937065682,201.84475874462564,306.66756622486093,200.40575979406066,210.52925407737663,248.41280403448408
77,76,207.00060720178112,203.37809657574994,308.20090405598523,201.86089788666564,212.14079529093164,250.33453574536338
78,79,208.53394503290542,204.94657339883753,314.33425538048243,203.31603597927062,213.7523365044866,252.25626745624268
79,76,210.06728286402975,206.6364394668891,315.8675932116068,204.7711740718756,215.3638777180416,254.177999167122
80,72,211.60062069515405,208.0324157839752,317.4009310427311,206.22631216448062,216.9754189315966,256.0997308780013
81,81,214.66729635740265,210.81478505670285,320.4676067049797,209.12990327519304,220.20518980854155,259.8938163400738
82,77,220.80064768189987,217.2516094936101,331.2009715228498,214.9320669020095,226.66975269096085,267.44491842342285
83,70,223.86732334414847,220.65370280641713,334.26764718509844,217.8331487154177,229.9020341321705,271.2204694650974
84,74,225.40066117527277,222.08801256928132,335.80098501622274,219.28020959979048,231.52165327662718,273.07833920667747
85,77,226.9339990063971,223.62135040040562,337.33432284734704,220.72614882407302,233.14239356596173,274.9265698954391
86,74,228.4673368375214,225.35274436805014,338.86766067847134,222.17208804835553,234.76313385529627,276.77480058420076
87,70,230.0006746686457,226.98191581361974,340.40099850959564,223.61802727263807,236.38387414463085,278.6230312729624
88,79,233.0673503308943,230.29136996579635,348.06768766521714,226.50990572120313,239.62535472329995,282.3194926504857
89,76,239.20070165539153,236.74097221796296,354.2010389897144,232.28418127514072,246.11779257478116,289.62071674145307
90,69,242.26737731764013,239.50417476780154,357.267714651963,235.1668563976544,249.36847196677408,293.22816829337876
91,73,243.80071514876445,241.0726515908891,358.8010524830873,236.60819395891127,250.99381166277055,295.03189406934155
92,76,245.33405297988875,242.74335093605166,364.9344038075845,238.0495315201681,252.619151358767,296.8356198453044
93,73,246.86739081101305,244.27668876717595,366.4677416387088,239.49086908142496,254.24449105476347,298.63934562126724
94,69,248.40072864213735,246.03683281915406,368.00107946983314,240.9305401440145,255.87149789489655,300.4253888430632
95,77,251.46740430438595,249.2472589030706,371.06775513208174,243.80402079112233,259.1313753235052,303.9352814754476
96,76,257.6007556288832,255.58824972553253,381.80111994995184,249.55098208533803,265.6511301807226,310.9550667402163
97,77,259.1340934600075,257.18228217913884,387.9344712744491,250.98772240889195,267.2810688950269,312.7100130564085
98,76,260.6674312911318,258.658119841596,389.4678091055734,252.421395517973,268.91407677237834,314.4301140371301
99,74,262.2007691222561,260.0221516205337,391.0011469366977,253.85353501981757,270.5486192312532,316.13279235011646
100,73,263.7341069533804,261.4788225601017,392.534484767822,255.28567452166217,272.18316169012814,317.8354706631028
101,77,266.80078261562903,264.309108640052,395.6011604300706,258.14995352535135,275.45224660787795,321.2408272890754
102,76,269.86745827787763,267.2384227882624,403.26784958569215,261.01423252904056,278.7213315256278,324.6461839150481
103,77,271.40079610900193,268.5513433061626,409.40120091018935,262.44637203088513,280.3558739845027,326.3488622280344
104,76,272.93413394012623,270.08787559110175,410.93453874131365,263.8740553017047,281.99487035161206,327.998318692628
105,74,274.46747177125053,271.60524115315184,412.46787657243794,265.3015948231363,283.6340103931807,329.64605832340254
106,69,276.00080960237483,273.020384193127,414.00121440356224,266.729134344568,285.27315043474925,331.293797954177
107,74,279.06748526462343,276.31067162241453,417.06789006581084,269.5842133874313,288.55143051788644,334.58927721572604
108,73,282.1341609268721,279.2623469473288,424.7345792214324,272.4392924302946,291.82971060102363,337.88475647727506
109,74,283.6674987579964,280.79887923226795,430.8679305459296,273.8655768428315,293.47010657891843,339.51700919855267
110,76,285.2008365891207,282.4695785774305,432.4012683770539,275.2885174919771,295.11384852458286,341.10800290139963
111,74,286.734174420245,283.7856935491455,433.9346062081782,276.7114581411226,296.75759047024735,342.69899660424653
112,74,288.2675122513693,285.2327811272691,435.46794403930255,278.1343987902681,298.40133241591184,344.28999030709343
113,65,294.4008635758665,290.52279664464794,446.20130885717265,283.8261613868502,304.9763001985697,350.65396511848115
114,69,300.53421490036374,296.113090820622,452.3346601816699,289.5014735342001,311.5677152901761,356.81182018846044
115,72,306.66756622486093,302.351859121009,463.06802499954,295.1748300337391,318.16108565627303,362.9451715129577
116,77,312.80091754935813,309.04104540928876,469.2013763240372,300.83035256629046,324.7722873058835,368.855009791366
117,79,315.8675932116068,312.2642493084646,472.26805198628585,303.6578311340029,328.07817078671434,371.80638587046286
118,81,317.4009310427311,313.61869772595776,473.80138981741015,305.0715704178591,329.73111252712977,373.2820739100113
119,82,318.9342688738554,315.1999523643047,479.93474114190735,306.484476331999,331.3848875482272,374.7474768907598
120,81,320.4676067049797,316.5607896894275,486.06809246640455,307.89361771397216,333.0424266993019,376.1664197783086
121,79,322.000944536104,317.9503770988839,487.6014302975289,309.3027590959453,334.6999658503767,377.58536266585736
122,77,323.5342823672283,319.25690870915446,489.1347681286532,310.71190047791845,336.35750500145144,379.00430555340614
123,76,325.0676201983526,320.6177460342773,490.6681059597775,312.1210418598916,338.0150441525262,380.4232484409549
124,81,331.2009715228498,325.93970608980453,501.4014707776476,317.755382313817,344.64742455127737,386.07246590770177
125,82,334.26764718509844,328.60707502519784,504.46814643989626,320.5644578751405,347.97170476150484,388.8004727168068
126,81,335.80098501622274,330.25541319365647,506.00148427102056,321.96899565580225,349.6338448666186,390.16447612135926
127,79,337.33432284734704,331.56513925774186,507.53482210214486,323.373533436464,351.2959849717323,391.5284795259118
128,81,340.40099850959564,334.35070298428434,510.60149776439346,326.18260899778755,354.6202651819598,394.25648633501675
129,79,341.93433634071994,335.67001240981415,512.1348355955178,327.5871467784493,356.2824052870736,395.6204897395693
130,77,343.46767417184424,337.0979332650487,518.268186920015,328.9880643128219,357.94816693687494,396.94333055944907
131,65,346.53434983409284,339.77488556188655,521.3348625822636,331.7879455978554,361.2816447209122,399.5667974709727
132,67,348.06768766521714,341.1165561641203,522.8682004133879,333.18788624037217,362.94838361293085,400.87853092673447
133,69,349.60102549634144,342.65308844905945,524.4015382445122,334.5878268828889,364.6151225049495,402.19026438249625
134,70,352.6677011585901,346.17657100683056,527.4682139067608,337.3877081679224,367.9486002889868,404.8137312940198
135,69,354.2010389897144,347.5533806010275,529.001551737885,338.78723653098814,369.6157514397333,406.12109527726074
136,67,355.7343768208387,349.19852431567136,535.1349030623824,340.18257498428335,371.28709228964357,407.38405322581286
137,69,358.8010524830873,352.1470051867708,538.201578724631,342.9732518908738,374.629773989464,409.9099691229172
138,67,360.3343903142116,353.7793710861552,539.7349165557553,344.36859034416904,376.3011148393743,411.1729270714693
139,65,361.8677281453359,355.12104168838897,541.2682543868796,345.76392879746425,377.9724556892845,412.43588502002143
140,77,364.9344038075845,358.6061908003819,544.3349300491282,348.5546057040547,381.315137389105,414.96180091712574
141,76,366.4677416387088,359.9350835873563,545.8682678802525,349.9481332583999,382.9882892340792,416.2072320152398
142,74,368.00107946983314,361.4173101574431,552.0016192047497,351.33887260325037,384.6642294365328,417.4256773277589
143,76,371.06775513208174,364.60537506465573,555.0682948669983,354.1203512929514,388.01610984143997,419.86256795279695
144,74,372.60109296320604,366.05565709659413,556.6016326981226,355.5110906378019,389.6920500438935,421.08101326531596
145,72,374.13443079433034,367.39413324501305,558.1349705292469,356.90182998265243,391.3679902463471,422.299458577835
146,74,377.20110645657894,370.7227541200788,561.2016461914955,359.68330867235346,394.71987065125427,424.7363492028731
147,72,378.73444428770324,372.09317480664606,562.7349840226198,361.070847439202,396.3990131776358,425.9272798579499
148,70,380.26778211882754,373.7095684369563,568.8683353471171,362.4569871509958,398.0795555222613,427.1061831477974
149,79,383.33445778107614,376.3673540109051,571.9350110093657,365.2292665745835,401.4406402115122,429.46398972749245
150,77,384.8677956122005,378.01888663317857,573.46834884049,366.6154062863773,403.1211825561376,430.64289301734
151,76,386.4011334433248,379.6448636249333,575.0016866716143,368.00154599817114,404.8017249007631,431.82179630718747
152,77,389.4678091055734,382.25473239165945,578.0683623338629,370.77382542175883,408.16280959001404,434.17960288688255
153,76,391.0011469366977,383.9286261906368,579.6017001649872,372.1553748691071,409.84794144249855,435.32462177206554
154,74,392.534484767822,385.66640906591107,585.7350514894844,373.5369147334399,411.5330828764191,436.469569917364
155,76,395.6011604300706,388.69475128238156,588.801727151733,376.2999944621055,414.9033657442602,438.759466207961
156,74,397.1344982611949,390.31114491269176,590.3350649828573,377.6815343264383,416.58850717818075,439.90441435325954
157,72,398.6678360923192,391.6208709767771,591.8684028139816,379.06307419077103,418.2736486121013,441.049362498558
158,81,401.73451175456785,394.97824193617635,594.9350784762302,381.82476440989626,421.6453215129543,443.3308512318543
159,79,403.26784958569215,396.4732463215226,596.4684163073545,383.2017045185093,423.3350644354661,444.44796746332975
160,77,404.80118741681645,397.87241709242346,602.6017676318518,384.57864462712234,425.02480735797786,445.56508369480514
161,79,407.86786307906505,400.6196473731879,605.6684432941004,387.3325248443484,428.4042932030014,447.799316157756
162,77,409.40120091018935,402.25201327257224,607.2017811252247,388.70946495296147,430.0940361255132,448.91643238923143
163,76,410.93453874131365,403.80771228040044,608.735118956349,390.08640506157445,431.78377904802494,450.0335486207068
164,77,414.00121440356224,406.83286004305614,611.8017946185976,392.8375064976556,435.1660428386204,452.25493393237787
165,76,415.53455223468654,408.5706429183303,613.3351324497219,394.2098472443737,436.86038374000975,453.35078591345905
166,74,417.06789006581084,410.00495268119454,619.4684837742191,395.58218799109176,438.5547246413991,454.4466378945403
167,79,420.1345657280595,413.39746263255705,622.5351594364677,398.32686948452783,441.9434064441778,456.6383418567027
168,72,423.2012413903081,416.6558055236962,625.6018350987163,401.0715509779639,445.3320882469565,458.83004581886513
169,77,426.2679170525567,419.4892860574613,628.6685107609649,403.8120519476441,448.72494836387176,461.0087003319823
170,76,429.3345927148053,423.00637970760266,636.3351999165865,406.5475286181313,452.1228301243823,463.171671562302
171,77,430.8679305459296,424.7281903138027,637.8685377477108,407.9152669533749,453.8217710046375,464.2531571774618
172,79,432.4012683770539,426.0666664622216,639.4018755788351,409.28300528861854,455.52071188489276,465.33464279262165
173,77,433.9346062081782,427.414725972085,640.9352134099594,410.6507436238621,457.21965276514806,466.41612840778146
174,77,435.46794403930255,428.76917438957827,642.4685512410837,412.0184819591057,458.9185936454033,467.4976140229413
175,65,441.60129536379975,435.7490559750087,653.2019160589538,417.47467489859497,465.7291308846908,471.80031236435127
176,69,447.73464668829695,442.083657889841,659.335267383451,422.9272376030661,472.54330163418143,476.09729394963665
177,72,453.8679980127942,448.5077045114888,670.0686322013212,428.36364254489575,479.37362154536675,480.3942755349221
178,77,460.0013493372914,454.05647078786984,676.2019835258184,433.79780495027336,486.2061827992784,484.6912571202075
179,79,463.06802499954,457.4425918316027,679.268659188067,436.50652561729635,489.63081835225626,486.85290097707343
180,81,464.6013628306643,458.8481515101333,680.8019970191913,437.86046408891644,491.34355770758117,487.9343865922333
181,82,466.1347006617886,460.40385051796153,686.9353483436885,439.21440256053654,493.0562970629061,489.0158722073931
182,81,467.6680384929129,461.95316061816004,693.0686996681857,440.56834103215664,494.769036418231,490.09735782255296
183,79,469.2013763240372,463.3395535738016,694.60203749931,441.92227950377674,496.4817757735559,491.17884343771277
184,77,470.73471415516156,464.729140983258,696.1353753304343,443.27621797539683,498.1945151288808,492.26032905287263
185,76,472.26805198628585,466.24011763767845,697.6687131615586,444.62961017479705,499.90780076739634,493.3435206739856
186,81,478.40140331078305,473.01235972514405,708.4020779794288,450.02696331281817,506.7771593066959,497.72692859831045
187,82,481.46807897303165,476.42723085321046,711.4687536416774,452.7256398818287,510.21183857634577,499.9186325604729
188,81,483.00141680415595,477.89348515422313,713.0020914728017,454.074978166334,511.92917821117067,501.0144845415541
189,79,484.53475463528025,479.56737895320055,714.535429303926,455.422371893832,513.6484638281181,502.1193295285312
190,81,487.6014302975289,482.94711108930363,717.6021049661746,458.1118525282267,517.0923457718451,504.353561991482
191,79,489.1347681286532,484.42614320557567,719.1354427972989,459.45659284542404,518.8142867437086,505.4706782229575
192,77,490.6681059597775,485.89878641421797,725.2687941217961,460.80133316262135,520.5362277155721,506.58779445443287
193,65,493.7347816220261,488.89518409254003,728.3354697840447,463.4908137970161,523.980109659299,508.8220269173837
194,67,495.2681194531504,490.55630007625797,729.868807615169,464.8355541142134,525.7020506311626,509.93914314885916
195,69,496.8014572842747,492.2876940439025,731.4021454462933,466.1769575041744,527.4273282070412,511.07643751785633
196,70,499.8681329465233,494.9199239873326,734.468821108542,468.85723282205504,530.8804145756375,513.3663338084533
197,69,501.4014707776476,496.46923408753116,736.0021589396663,470.1973704809954,532.6069577599355,514.5112819537518
198,67,502.9348086087719,497.7981268745055,742.1355102641635,471.5375081399357,534.3335009442337,515.6562300990503
199,69,506.00148427102056,500.8552191753096,745.2021859264121,474.2177834578164,537.78658731283,517.9461263896474
200,67,507.53482210214486,502.45883499036046,746.7355237575364,475.5577869559882,539.5132645736682,519.0920648933285
201,65,509.06815993326916,504.0688397130409,748.2688615886607,476.89332481715104,541.2444046679115,520.270968183176
202,77,512.1348355955178,507.0109316765107,751.3355372509093,479.56440053947665,544.7066848563979,522.6287747628711
203,76,513.668173426642,508.4388525317452,752.8688750820336,480.8999384006395,546.4378249506412,523.8076780527185
204,74,515.2015112577664,509.9178846480172,759.0022264065308,482.2354762618023,548.1689650448844,524.9865813425661
205,76,518.268186920015,512.9813658564509,762.0689020687794,484.906551984128,551.631245233371,527.3443879222611
206,74,519.8015247511393,514.3933144426113,763.6022398999037,486.24056602387606,553.3639101961653,528.5363895071185
207,72,521.3348625822636,516.1279028640706,765.135577731028,487.5715036694474,555.0996536671662,529.7548348196376
208,74,524.4015382445122,519.4980516387292,768.2022533932767,490.23337896059,558.5711406091681,532.1917254446756
209,72,525.9348760756365,521.0090282931498,769.735591224401,491.5643166061613,560.306884080169,533.4101707571947
210,70,527.4682139067608,522.6797276383122,775.8689425488982,492.8952542517326,562.04262755117,534.6286160697138
211,79,530.5348895690095,525.8805703607842,778.9356182111468,495.5571295428752,565.5141144931719,537.0655066947518
212,77,532.0682274001338,527.5416863445022,780.4689560422711,496.8851536653504,567.2527698002149,538.3121433434252
213,76,533.6015652312581,528.8961347619953,782.0022938733954,498.21149101129635,568.9931109070718,539.5751012919774
214,77,536.6682408935067,532.3493393358399,785.068969535644,500.8641657031882,572.4737931207857,542.1010171890816
215,76,538.201578724631,533.6878154842587,786.6023073667683,502.1905030491341,574.2141342276426,543.3639751376338
216,74,539.7349165557553,535.1892087772346,792.7356586912655,503.51684039508,575.9544753344995,544.6269330861859
217,76,542.8015922180039,537.8917167045912,795.8023343535141,506.16951508697184,579.4351575482135,547.1528489832903
218,74,544.3349300491282,539.5751938650131,797.3356721846384,507.4915398818709,581.179808997076,548.4615339698514
219,72,545.8682678802525,541.258671025435,798.8690100157627,508.8132771733668,582.924747802072,549.7732674256132
220,81,548.9349435425011,544.542569547093,801.9356856780113,511.45675175635876,586.4146254120643,552.3967343371368
221,79,550.4682813736254,546.0120183019203,803.4690235091357,512.7784890478547,588.1595642170604,553.7084677928985
222,77,552.0016192047497,547.7114677314165,809.6023748336329,514.1002263393506,589.9045030220565,555.0202012486603
223,79,555.0682948669983,550.7749489398502,812.6690504958815,516.7425989624819,593.3954835993586,557.6561911687484
224,77,556.6016326981226,552.4041203854198,814.2023883270058,518.0597367693421,595.1450260939963,559.0201945733008
225,76,558.1349705292469,553.9502360318035,815.7357261581301,519.3768745762022,596.894568588634,560.3841979778533
226,77,561.2016461914955,557.3044125373879,818.8024018203787,522.0111501899227,600.3936535779093,563.1122047869584
227,76,562.7349840226198,558.7515001155115,820.335739651503,523.3282879967828,602.143196072547,564.4762081915109
228,74,564.2683218537442,560.1826154245608,826.4690909760002,524.645425803643,603.8927385671846,565.8402115960633
229,79,567.3349975159928,563.2237354562907,829.5357666382488,527.2772009314674,607.3943233248602,568.5980917490475
230,72,570.4016731782414,565.8336042230168,832.6024423004974,529.9022793556853,610.902602864574,571.4359775241451
231,77,573.46834884049,569.1175027446748,835.669117962746,532.5273577799032,614.4108824042877,574.2738632992426
232,76,576.5350245027386,572.2959842904428,843.3358071183676,535.1524362041212,617.9191619440014,577.1117490743402
233,77,578.0683623338629,573.9251557360124,844.8691449494919,536.4649754162301,619.6733017138583,578.5306919618889
234,79,579.6017001649872,575.3562710450617,846.4024827806162,537.7736231092244,621.4313348039293,579.9976317905042
235,77,581.1350379961115,577.0812761050765,847.9358206117405,539.0815615105575,623.1900775139408,581.4733198300526
236,77,582.6683758272358,578.7168364582758,849.4691584428648,540.3894999118905,624.9488202239522,582.949007869601
237,62,588.801727151733,584.303936180435,860.2025232607349,545.6212535172227,631.9837910639981,588.8517600277949
238,65,594.9350784762302,589.9677027941505,866.3358745852321,550.8385290781011,639.0332299373129,594.9359889257202
239,69,601.0684298007275,595.2736905806036,877.0692394031023,556.0518856977607,646.0865850420023,601.0693402502174
240,74,607.2017811252247,601.6881538408068,883.2025907275995,561.2493601470886,653.155824551661,607.4017244485569
241,76,610.2684567874733,604.3203837842369,886.2692663898481,563.8468369581144,656.69170489747,610.5837118542509
242,77,611.8017946185976,605.796221446694,887.8026042209724,565.1455753636274,658.4596450703746,612.1747055570977
243,79,613.3351324497219,607.1346975951129,893.9359555454696,566.4443137691402,660.2275852432791,613.7656992599447
244,77,614.8684702808462,608.5338683660138,900.0693068699668,567.7395841168387,661.9989948381425,615.3994888501037
245,76,616.4018081119705,610.092761827657,901.6026447010911,569.0337239926531,663.7715353495558,617.0472284808782
246,74,617.9351459430948,611.7858223495233,903.1359825322154,570.3278638684675,665.5440758609693,618.6949681116527
247,73,619.4684837742191,613.1945764818688,904.6693203633398,571.6220037442818,667.3166163723827,620.3427077424271
248,81,625.6018350987163,619.0084824248818,915.4026851812099,576.7982947587516,674.4070466974574,626.9368710219876
249,74,628.6685107609649,622.2508530469468,918.4693608434585,579.3773691805231,677.9613258718695,630.3422276479603
250,77,630.2018485920892,623.8512744081827,920.0026986745828,580.6669063914089,679.7384654590754,632.0449059609466
251,81,631.7351864232136,625.4069734160108,921.5360365057071,581.9564436022947,681.5156050462815,633.747584273933
252,77,633.2685242543379,626.9946169619876,923.0693743368314,583.2459808131804,683.2927446334875,635.4502625869193
253,74,634.8018620854622,628.6397606766313,924.6027121679557,584.5355180240662,685.0698842206936,637.1529408999055
254,82,637.8685377477108,632.1217153348094,932.2694013235772,587.1129346150797,688.6258227374923,640.577135785367
255,79,644.001889072208,638.5777064946056,938.4027526480744,592.2526844120595,695.7527969093379,647.5969210501357
256,72,647.0685647344566,641.2642421528881,941.4694283103231,594.8225593105494,699.3162839952607,651.10681368252
257,76,648.6019025655809,642.6250794780109,943.0027661414474,596.1074967597945,701.0980275382221,652.8617599987123
258,79,650.1352403967052,643.979527895504,949.1361174659446,597.3893772255086,702.8828254806499,654.649124330877
259,76,651.6685782278295,645.5032823651838,950.6694552970689,598.6697148249269,704.6691649851907,656.4528501068398
260,72,653.2019160589538,647.2442596942728,952.2027931281932,599.9500524243451,706.4555044897317,658.2565758828027
261,81,656.2685917212024,650.6974642681174,955.2694687904418,602.5107276231815,710.0281834988134,661.8640274347283
262,77,662.4019430456996,657.552762154769,966.0028336083119,607.6276317553768,717.1779886555931,669.1219519542852
263,70,665.4686187079482,660.6481879013512,969.0695092705605,610.1791077842595,720.7598686411224,672.8184133318085
264,74,667.0019565390726,661.9802751421405,970.6028471016848,611.4548457987008,722.550808633887,674.6666440205702
265,77,668.5352943701969,663.7244469250444,972.1361849328091,612.7305838131422,724.3417486266515,676.5148747093318
266,74,670.0686322013212,665.353618370614,973.6695227639335,614.0063218275835,726.1326886194161,678.3631053980935
267,70,671.6019700324455,666.8422338483304,975.2028605950578,615.2820598420249,727.9236286121807,680.2113360868551
268,79,674.6686456946941,670.333771867953,982.8695497506793,617.827700924969,731.5113510661638,683.9579699700743
269,76,680.8019970191913,676.3968452085238,989.0029010751765,622.912257094061,738.6935306421997,691.5090720534233
